Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
94352,City Hotel,192,2,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,1,1,0,0.018965589279718902,0,2016-07-30
26624,Resort Hotel,152,2,4,2,0.0,1,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196.0,UNK,0,Transient,194.0,0,0,0,0.3020184464590405,0,2016-07-30
26621,Resort Hotel,152,2,4,2,0.0,1,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196.0,UNK,0,Transient,194.0,0,0,0,0.3020184464590405,0,2016-07-30
94347,City Hotel,168,2,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,UNK,0,Transient,81.08,0,1,0,0.03766665471388206,0,2016-07-30
94408,City Hotel,196,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,80.75,0,1,0,0.2854158745954588,0,2016-07-30
94346,City Hotel,150,2,1,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,140.7,0,1,0,0.17593343743279918,0,2016-07-30
94344,City Hotel,8,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,86.53,0,0,0,0.3253663066025597,0,2016-07-30
26619,Resort Hotel,140,2,4,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,UNK,0,Transient,229.5,0,1,0,0.3639196748893591,0,2016-07-30
26617,Resort Hotel,153,2,4,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient-Party,166.5,1,0,0,0.044912804956963336,0,2016-07-30
26616,Resort Hotel,153,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient-Party,139.5,0,1,1,0.5979179495616772,0,2016-07-30
94549,City Hotel,180,2,4,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,122.25,0,1,0,0.1997180791565589,0,2016-07-30
94504,City Hotel,137,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,3,No Deposit,14.0,UNK,0,Transient,99.38,0,2,0,0.09443720940045083,0,2016-07-30
94647,City Hotel,123,3,5,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,3.0,UNK,0,Transient,96.9,0,2,0,0.023228101234283465,0,2016-07-30
26637,Resort Hotel,178,2,5,3,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,UNK,0,Transient,283.2,0,2,0,0.4326708495267952,0,2016-07-30
26719,Resort Hotel,180,4,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,112.8,0,0,1,0.5087618582247059,0,2016-07-30
26716,Resort Hotel,207,4,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,UNK,0,Contract,92.1,0,0,0,0.029328553977032025,0,2016-07-30
94373,City Hotel,257,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,90.95,0,0,0,0.02604778143086344,0,2016-07-30
94402,City Hotel,119,2,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,139.95,0,0,0,0.3499340907269364,0,2016-07-30
94372,City Hotel,160,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,141.18,0,1,0,0.23374454602465347,0,2016-07-30
94371,City Hotel,177,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.45,0,1,0,0.33613145148868123,0,2016-07-30
94633,City Hotel,84,2,5,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,141.69,1,1,0,0.014216608223242918,0,2016-07-30
94727,City Hotel,123,4,5,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,112.24,0,1,0,0.08471107604090591,0,2016-07-30
26657,Resort Hotel,94,2,5,2,2.0,0,HB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient,318.71,0,0,0,0.05089490446679307,0,2016-07-30
26650,Resort Hotel,34,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,UNK,422.0,0,Transient,253.0,1,1,0,0.025967996629762614,0,2016-07-30
94468,City Hotel,161,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,101.15,0,1,0,0.33613145148868123,0,2016-07-30
26638,Resort Hotel,180,2,5,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,UNK,0,Transient,156.6,0,3,1,0.5986600255715889,0,2016-07-30
94410,City Hotel,196,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,83.0,1,1,0,0.032096294281644615,0,2016-07-30
94418,City Hotel,193,2,2,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient-Party,72.25,0,1,0,0.03565990874440389,0,2016-07-30
94355,City Hotel,101,2,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.7,0,0,0,0.22072354679655948,0,2016-07-30
26459,Resort Hotel,55,1,0,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,191.0,1,1,0,0.008240230469084817,0,2016-07-30
26580,Resort Hotel,218,2,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,36.0,UNK,0,Transient,117.19,0,0,0,0.053310397529876374,0,2016-07-30
94262,City Hotel,52,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,149.4,0,1,1,0.7756889068304601,0,2016-07-30
26579,Resort Hotel,59,2,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,UNK,0,Transient,195.26,0,1,0,0.48738222212757154,0,2016-07-30
94260,City Hotel,52,2,0,2,1.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,152.1,0,1,0,0.20826394252760375,0,2016-07-30
94608,City Hotel,140,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient-Party,114.63,0,0,0,0.20137418132094384,0,2016-07-30
94438,City Hotel,161,2,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,91.38,0,0,0,0.1433562201829181,0,2016-07-30
94609,City Hotel,140,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient-Party,132.48,0,0,0,0.20137418132094384,0,2016-07-30
26574,Resort Hotel,54,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,UNK,0,Transient,168.98,0,1,0,0.07352611593965518,0,2016-07-30
94252,City Hotel,174,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,UNK,0,Transient,94.5,0,0,0,0.3649416469074479,0,2016-07-30
26525,Resort Hotel,103,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,UNK,0,Transient-Party,209.0,0,1,0,0.027529410885219565,0,2016-07-30
26526,Resort Hotel,103,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,UNK,0,Transient-Party,221.0,0,1,0,0.027529410885219565,0,2016-07-30
94194,City Hotel,0,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,132.0,0,0,1,0.7221811229865263,0,2016-07-30
26552,Resort Hotel,171,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,96.0,UNK,0,Transient,111.8,0,0,0,0.1428286731581242,0,2016-07-30
26551,Resort Hotel,179,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient-Party,105.5,0,1,0,0.10808234981885348,0,2016-07-30
26549,Resort Hotel,179,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient-Party,103.5,0,1,0,0.10808234981885348,0,2016-07-30
26559,Resort Hotel,159,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,102.8,0,0,0,0.16904557700945447,0,2016-07-30
26561,Resort Hotel,163,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,102.8,0,0,0,0.16904557700945447,0,2016-07-30
26562,Resort Hotel,163,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,100.8,0,1,0,0.15199885282005027,0,2016-07-30
94244,City Hotel,52,2,0,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,186.3,0,1,1,0.7756889068304601,0,2016-07-30
94615,City Hotel,125,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,126.51,1,0,0,0.02372839684419027,0,2016-07-30
26564,Resort Hotel,163,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,100.8,0,1,0,0.15199885282005027,0,2016-07-30
26565,Resort Hotel,167,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,96.0,UNK,0,Transient-Party,100.8,0,1,1,0.7636015669417276,0,2016-07-30
26566,Resort Hotel,187,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient-Party,95.4,0,1,1,0.5089760593779812,0,2016-07-30
94617,City Hotel,125,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,140.27,0,0,0,0.24419116190920315,0,2016-07-30
26567,Resort Hotel,187,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient-Party,95.4,0,1,0,0.10808234981885348,0,2016-07-30
26563,Resort Hotel,185,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,UNK,0,Transient,105.5,0,0,0,0.16904557700945447,0,2016-07-30
94419,City Hotel,193,2,2,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient-Party,72.25,0,1,0,0.03565990874440389,0,2016-07-30
76696,City Hotel,1,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,40,A,A,1,No Deposit,UNK,40.0,0,Transient,65.0,0,2,1,0.5459474729715639,0,2016-07-30
94421,City Hotel,198,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,62.18,0,1,0,0.08297200666432304,0,2016-07-30
94319,City Hotel,41,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient-Party,168.3,0,1,0,0.3074755896868816,0,2016-07-30
94318,City Hotel,41,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient-Party,177.3,1,0,0,0.032431703936521235,0,2016-07-30
94606,City Hotel,84,2,5,3,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,151.59,0,1,0,0.141343697725871,0,2016-07-30
94316,City Hotel,149,2,1,3,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,123.5,0,1,0,0.17255827798401369,0,2016-07-30
26483,Resort Hotel,2,1,0,2,2.0,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient,307.0,0,0,0,0.09487827490888204,0,2016-07-30
26487,Resort Hotel,12,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,201.0,0,1,0,0.10019542978112364,0,2016-07-30
94326,City Hotel,274,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient,96.5,0,1,0,0.1439970535363303,0,2016-07-30
94327,City Hotel,274,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient,96.5,0,1,0,0.1439970535363303,0,2016-07-30
26592,Resort Hotel,123,2,3,2,1.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,UNK,UNK,0,Transient,216.98,0,1,0,0.3109466446892843,0,2016-07-30
26879,Resort Hotel,184,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,UNK,0,Contract,115.05,0,0,0,0.03200063081974988,0,2016-07-30
26589,Resort Hotel,147,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,171.5,1,0,0,0.0490406653114624,0,2016-07-30
94168,City Hotel,0,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,115.0,0,0,1,0.8097593949720997,0,2016-07-30
26498,Resort Hotel,0,2,0,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,1,No Deposit,UNK,UNK,0,Transient,221.5,0,0,0,0.17651675069809494,0,2016-07-30
26587,Resort Hotel,170,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,96.0,UNK,0,Transient,138.8,0,2,0,0.4235415890410054,0,2016-07-30
26585,Resort Hotel,191,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,UNK,0,Transient,150.35,0,2,1,0.5108337734813305,0,2016-07-30
94493,City Hotel,131,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,99.45,0,1,0,0.04974769451118404,0,2016-07-31
94490,City Hotel,83,1,3,1,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,167.1,0,1,0,0.2299464465001615,0,2016-07-31
94489,City Hotel,83,1,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,154.7,0,1,0,0.2299464465001615,0,2016-07-31
94592,City Hotel,141,1,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,131.47,0,1,0,0.23374454602465347,0,2016-07-31
94461,City Hotel,159,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,99.45,0,1,0,0.12849943314585685,0,2016-07-31
94480,City Hotel,172,1,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,114.75,0,2,0,0.33613145148868123,0,2016-07-31
94474,City Hotel,112,1,3,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,146.7,1,0,0,0.014860012603584282,0,2016-07-31
94591,City Hotel,112,1,5,3,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,159.67,0,0,0,0.07680741925866116,0,2016-07-31
94488,City Hotel,83,1,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,135.9,0,1,0,0.3341790984630031,0,2016-07-31
94460,City Hotel,159,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,99.45,0,1,0,0.12849943314585685,0,2016-07-31
94216,City Hotel,13,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,115.0,0,1,0,0.24550231259985988,0,2016-07-31
54951,City Hotel,0,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,109.0,0,1,1,0.5088880982448385,1,2016-07-31
54979,City Hotel,148,1,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,112.2,0,1,0,0.17593343743279918,1,2016-07-31
54980,City Hotel,146,1,5,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,116.17,0,2,0,0.2440321167018242,1,2016-07-31
54959,City Hotel,224,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,UNK,0,Transient,86.62,0,1,0,0.15329585937695434,0,2016-07-31
94215,City Hotel,4,1,0,2,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,UNK,0,Transient,87.2,0,0,0,0.0159127194711231,0,2016-07-31
54962,City Hotel,224,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient,86.63,0,1,0,0.19016276750685945,0,2016-07-31
26787,Resort Hotel,83,3,7,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,UNK,0,Transient,202.0,0,2,0,0.09814997385833243,0,2016-07-31
94553,City Hotel,131,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,23.0,UNK,0,Transient,81.25,0,1,0,0.4106574176198246,0,2016-07-31
26449,Resort Hotel,10,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,UNK,0,Transient,0.0,0,0,1,0.5714960236482829,0,2016-07-31
26612,Resort Hotel,152,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,172.0,0,2,1,0.5106276786622401,0,2016-07-31
94544,City Hotel,134,1,4,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,176.45,0,1,0,0.23942318216610187,0,2016-07-31
94529,City Hotel,118,1,4,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,UNK,0,Transient,189.0,0,2,0,0.16457859092562013,0,2016-07-31
94521,City Hotel,176,1,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,130.05,0,2,0,0.3236233902850288,0,2016-07-31
94947,City Hotel,126,3,8,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,UNK,0,Transient,166.61,1,2,0,0.07347999740705873,0,2016-07-31
26634,Resort Hotel,196,1,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69.0,UNK,0,Transient,90.1,0,0,0,0.055786997274558575,0,2016-07-31
26643,Resort Hotel,117,1,5,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,253.0,1,1,0,0.011232230181881582,0,2016-07-31
26647,Resort Hotel,42,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,UNK,0,Transient,259.0,0,0,0,0.49644221380359743,0,2016-07-31
26652,Resort Hotel,6,1,5,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250.0,UNK,0,Transient,251.83,1,1,0,0.037817941092289045,0,2016-07-31
26670,Resort Hotel,203,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,127.71,0,1,0,0.048460938357186935,0,2016-07-31
26673,Resort Hotel,180,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,UNK,0,Transient,187.0,0,1,0,0.40740510306060934,0,2016-07-31
26679,Resort Hotel,111,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,221.0,1,1,0,0.0344741098805959,0,2016-07-31
26683,Resort Hotel,214,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,138.0,0,1,1,0.5106276786622401,0,2016-07-31
26691,Resort Hotel,174,2,5,2,1.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,UNK,0,Transient-Party,177.5,0,2,0,0.33281882174892846,0,2016-07-31
26693,Resort Hotel,145,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,214.86,0,1,0,0.4681153116910453,0,2016-07-31
26696,Resort Hotel,180,2,5,2,0.0,0,FB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11.0,UNK,0,Transient,174.0,0,0,0,0.007306190607078143,0,2016-07-31
26699,Resort Hotel,177,2,5,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,UNK,0,Transient,150.8,0,2,0,0.2990667010891235,0,2016-07-31
94556,City Hotel,178,1,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.25,1,1,0,0.033961614636409024,0,2016-07-31
26606,Resort Hotel,180,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,UNK,0,Transient,138.6,0,2,0,0.3605784880619217,0,2016-07-31
26462,Resort Hotel,30,1,1,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241.0,UNK,0,Transient,189.42,0,2,0,0.39634490095320035,0,2016-07-31
26605,Resort Hotel,180,1,4,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,241.0,UNK,0,Transient,187.8,2,3,0,0.02238170585666678,0,2016-07-31
26557,Resort Hotel,126,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,211.0,1,1,0,0.01463999760887028,0,2016-07-31
26569,Resort Hotel,8,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,251.0,0,1,0,0.09516772314468588,0,2016-07-31
26578,Resort Hotel,166,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,8.0,UNK,0,Transient,140.0,0,0,0,0.10549526297834709,0,2016-07-31
26517,Resort Hotel,1,1,0,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,UNK,UNK,0,Transient,282.0,0,0,1,0.6713823571716414,0,2016-07-31
26516,Resort Hotel,33,1,0,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,UNK,0,Transient,274.0,1,0,0,0.04775234861159322,0,2016-07-31
26512,Resort Hotel,0,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,UNK,UNK,0,Transient,141.0,1,0,0,0.03466238862136221,0,2016-07-31
26581,Resort Hotel,237,1,3,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,UNK,0,Transient,210.0,0,0,0,0.3400395824691075,0,2016-07-31
26582,Resort Hotel,96,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,241.0,0,0,0,0.49972259407275976,0,2016-07-31
26496,Resort Hotel,0,1,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,306.0,UNK,0,Transient,102.49,1,0,0,0.025041936043109815,0,2016-07-31
26703,Resort Hotel,174,2,5,2,1.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,196.0,UNK,0,Transient-Party,165.0,0,3,0,0.32320035053556256,0,2016-07-31
26590,Resort Hotel,151,1,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,UNK,0,Transient,115.2,0,1,0,0.1448477002396148,0,2016-07-31
26490,Resort Hotel,0,0,0,2,1.0,0,HB,PRT,Online TA,TA/TO,1,0,0,A,I,0,No Deposit,242.0,UNK,0,Transient,0.0,0,0,1,0.6720816071506233,0,2016-07-31
26489,Resort Hotel,17,0,0,2,0.0,0,BB,QAT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,0.0,0,0,0,0.11352475053275426,0,2016-07-31
26594,Resort Hotel,151,1,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,UNK,0,Transient,115.2,0,0,0,0.16124491892500764,0,2016-07-31
26484,Resort Hotel,0,1,0,2,2.0,0,BB,DEU,Direct,TA/TO,1,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,231.0,1,0,0,0.029242664051959775,0,2016-07-31
26482,Resort Hotel,4,1,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,UNK,0,Transient,257.0,1,2,0,0.055760593987245984,0,2016-07-31
26598,Resort Hotel,112,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,221.0,0,1,0,0.49648240782879605,0,2016-07-31
94569,City Hotel,103,1,4,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,146.7,1,0,0,0.02877341937212601,0,2016-07-31
26602,Resort Hotel,13,1,4,3,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,C,1,No Deposit,250.0,UNK,0,Transient,263.0,0,1,0,0.07998995943010286,0,2016-07-31
