Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
7993,City Hotel,6,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,227.0,0,Transient,79.0,0,0,0,0.3330344356795295,0,2016-07-11
7994,City Hotel,57,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,0,0.4886091396328768,0,2016-07-11
7995,City Hotel,0,0,1,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,139.0,0,0,0,0.12994279457435792,0,2016-07-11
7996,City Hotel,78,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,114.3,1,2,0,0.03586792172562736,0,2016-07-11
7997,Resort Hotel,0,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,UNK,UNK,0,Transient,165.0,0,0,1,0.6959499386390459,0,2016-07-11
7998,City Hotel,125,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,177.3,0,0,1,0.766747972155923,0,2016-07-11
7999,Resort Hotel,2,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,UNK,0,Transient,171.0,1,1,0,0.026181952378077696,0,2016-07-11
8000,City Hotel,120,0,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,146.7,1,0,0,0.024789858874220302,0,2016-07-11
8001,City Hotel,96,0,4,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,UNK,0,Transient,189.0,0,2,0,0.3414039552907622,0,2016-07-11
8002,City Hotel,149,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.45,0,1,0,0.33613145148868123,0,2016-07-11
8003,City Hotel,239,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Contract,107.0,0,1,0,0.09187939375593338,0,2016-07-11
8004,City Hotel,141,2,5,3,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,22.0,UNK,0,Transient,96.9,0,1,0,0.05108030134877779,0,2016-07-11
8005,Resort Hotel,134,0,5,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,UNK,0,Transient,140.0,0,1,0,0.09574817481042908,0,2016-07-11
8006,Resort Hotel,134,0,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240.0,UNK,0,Transient,140.0,0,1,0,0.3981192024460245,0,2016-07-11
8007,City Hotel,93,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,94.5,0,1,0,0.33613145148868123,0,2016-07-11
8008,City Hotel,93,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.7,0,2,1,0.7373022753552932,0,2016-07-11
8009,City Hotel,138,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,148.5,1,1,0,0.03669084724940444,0,2016-07-11
8010,City Hotel,136,0,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,94.5,0,0,0,0.08091726744908656,0,2016-07-11
8011,City Hotel,132,2,6,3,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,UNK,0,Transient,96.9,0,1,0,0.049688786864875704,0,2016-07-11
8012,Resort Hotel,287,2,5,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,81.6,0,1,0,0.028364505806669403,0,2016-07-11
8013,Resort Hotel,287,2,5,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,81.6,0,1,0,0.028364505806669403,0,2016-07-11
8014,City Hotel,143,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,2,1,0.7481145401482696,0,2016-07-11
8015,City Hotel,30,0,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,144.9,1,1,0,0.02136742301115352,0,2016-07-11
8016,City Hotel,43,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,149.4,0,1,0,0.2351720441508452,0,2016-07-11
8017,City Hotel,133,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient-Party,121.5,0,1,1,0.7020361759911068,0,2016-07-11
8018,Resort Hotel,287,2,5,1,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8.0,UNK,0,Transient,81.6,0,1,0,0.03208266951411725,0,2016-07-11
8019,Resort Hotel,287,2,5,1,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,81.6,0,1,0,0.028364505806669403,0,2016-07-11
8020,Resort Hotel,38,0,3,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,UNK,0,Transient,212.0,1,1,0,0.017375302963759085,0,2016-07-11
8021,Resort Hotel,176,4,10,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,UNK,0,Transient,104.81,1,0,0,0.014196054131601302,0,2016-07-11
8022,Resort Hotel,309,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,UNK,0,Transient,84.9,1,2,0,0.03284499347247395,0,2016-07-11
8023,City Hotel,25,0,4,2,0.0,0,SC,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157.0,UNK,0,Transient,84.0,0,0,0,0.06813581632692285,0,2016-07-11
8024,City Hotel,73,0,1,2,0.0,0,SC,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,105.0,0,1,0,0.0719875920159107,0,2016-07-11
8025,City Hotel,0,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,UNK,0,Transient,0.0,0,0,1,0.8184293429263989,0,2016-07-11
8026,City Hotel,137,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,1,0.7481145401482696,0,2016-07-11
8027,Resort Hotel,227,2,7,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,76.8,0,2,0,0.12117733187991657,0,2016-07-11
8028,City Hotel,1,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,116.27,0,1,0,0.08453697940088373,0,2016-07-11
8029,Resort Hotel,26,2,7,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,UNK,UNK,0,Transient,219.1,0,0,0,0.2836571345755597,0,2016-07-11
8030,City Hotel,133,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient-Party,137.7,0,2,0,0.20946293892559636,0,2016-07-11
8031,City Hotel,65,0,2,1,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,UNK,0,Transient,139.5,0,0,0,0.4219887444015924,0,2016-07-11
8032,City Hotel,113,0,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,121.5,0,0,0,0.3499340907269364,0,2016-07-11
8033,City Hotel,173,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient,72.25,0,0,1,0.7978620785181354,0,2016-07-11
8034,City Hotel,232,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Contract,100.75,1,1,0,0.04817852283988064,0,2016-07-11
8035,City Hotel,232,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Contract,105.25,1,1,0,0.04817852283988064,0,2016-07-11
8036,City Hotel,3,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,173.5,0,2,0,0.3918217710022405,0,2016-07-11
8037,City Hotel,7,0,2,2,1.0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,83.0,UNK,0,Transient,147.3,0,1,0,0.3570822603325191,0,2016-07-11
8038,City Hotel,92,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.85,0,2,0,0.33613145148868123,0,2016-07-11
8039,Resort Hotel,39,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Direct,0,0,4,A,C,1,No Deposit,126.0,UNK,0,Transient,132.0,1,0,0,0.02601876110500766,0,2016-07-11
8040,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,7,A,E,0,No Deposit,UNK,421.0,0,Transient,143.0,0,1,1,0.5545320063844092,0,2016-07-11
8041,City Hotel,134,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,89.85,0,2,0,0.23150157634596777,0,2016-07-11
8042,City Hotel,186,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.95,0,2,0,0.33613145148868123,0,2016-07-11
8043,City Hotel,52,0,2,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9.0,UNK,0,Transient,137.7,0,1,0,0.2717755929747785,0,2016-07-11
8044,Resort Hotel,298,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,127.5,0,1,0,0.03626426315712605,0,2016-07-11
8045,City Hotel,117,0,3,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,UNK,0,Transient,72.25,0,0,0,0.05601938709451646,0,2016-07-11
8046,City Hotel,113,0,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,9.0,UNK,0,Transient,121.5,0,0,0,0.3629134334975415,0,2016-07-11
8047,City Hotel,116,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,109.25,0,1,0,0.23150157634596777,0,2016-07-11
8048,Resort Hotel,173,2,9,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,UNK,0,Transient,90.1,0,1,0,0.14078447673269776,0,2016-07-11
8049,City Hotel,100,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,UNK,0,Transient,106.03,0,1,1,0.5630255528705149,0,2016-07-11
8050,City Hotel,133,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,137.7,0,2,1,0.7137363856157959,0,2016-07-11
8051,City Hotel,159,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,G,0,No Deposit,14.0,UNK,0,Transient,171.9,0,0,1,0.8267848901492779,0,2016-07-11
8052,City Hotel,113,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.7,0,2,1,0.7373022753552932,0,2016-07-11
8053,City Hotel,113,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,1,0.7481145401482696,0,2016-07-11
8054,City Hotel,149,0,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.45,0,1,1,0.7481145401482696,0,2016-07-11
8055,City Hotel,78,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,0,0.16371229748161029,0,2016-07-11
8056,City Hotel,133,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,137.7,0,2,1,0.7137363856157959,0,2016-07-11
8057,City Hotel,103,1,5,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,114.3,1,1,0,0.018965589279718902,0,2016-07-11
8058,City Hotel,133,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient-Party,121.5,0,2,1,0.7020361759911068,0,2016-07-11
8059,Resort Hotel,0,0,1,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,G,0,No Deposit,UNK,UNK,0,Transient,201.0,1,0,0,0.025757778208958606,0,2016-07-11
8060,City Hotel,214,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient-Party,81.5,0,1,0,0.29113716569045645,0,2016-07-11
8061,City Hotel,204,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,UNK,0,Transient-Party,81.81,0,0,0,0.11824940117827187,0,2016-07-11
8062,City Hotel,215,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient-Party,91.13,1,1,0,0.028940647746913607,0,2016-07-11
8063,City Hotel,201,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient-Party,81.82,0,0,1,0.7462683347204823,0,2016-07-11
8064,Resort Hotel,238,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,74.06,0,1,0,0.027510789167711602,0,2016-07-11
8065,Resort Hotel,217,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,UNK,0,Transient,90.0,0,1,0,0.10015603147568507,0,2016-07-11
8066,City Hotel,97,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,121.5,0,1,1,0.7373022753552932,0,2016-07-11
8067,City Hotel,97,0,2,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,UNK,0,Transient,121.5,0,1,0,0.30361277177156654,0,2016-07-11
8068,City Hotel,133,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,105.3,0,2,1,0.7137363856157959,0,2016-07-11
8069,City Hotel,2,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,151.0,0,0,0,0.4223683757664993,0,2016-07-11
8070,Resort Hotel,238,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,75.77,0,1,0,0.027510789167711602,0,2016-07-11
8071,Resort Hotel,238,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,74.06,0,1,0,0.027510789167711602,0,2016-07-11
8072,City Hotel,93,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,121.5,0,2,0,0.3236233902850288,0,2016-07-11
8073,City Hotel,85,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,UNK,0,Transient,91.48,0,1,0,0.08297200666432304,0,2016-07-12
8074,City Hotel,133,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient-Party,72.25,0,1,0,0.06277999076771316,0,2016-07-12
8075,City Hotel,109,2,4,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,68.72,0,0,0,0.04489925868873825,0,2016-07-12
8076,Resort Hotel,152,1,4,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,UNK,0,Transient,224.4,1,1,0,0.005576228157567194,0,2016-07-12
8077,City Hotel,2,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,A,0,No Deposit,UNK,216.0,0,Transient,150.0,0,1,1,0.6440035170300041,0,2016-07-12
8078,City Hotel,85,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,UNK,0,Transient,91.48,0,1,0,0.08297200666432304,0,2016-07-12
8079,City Hotel,88,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,UNK,0,Transient,120.8,0,2,0,0.33613145148868123,0,2016-07-12
8080,City Hotel,74,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.7,0,3,0,0.1997180791565589,0,2016-07-12
8081,City Hotel,52,0,2,3,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,176.7,1,1,0,0.007257558996913019,0,2016-07-12
8082,City Hotel,134,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,89.25,0,0,0,0.1564589949500827,0,2016-07-12
8083,City Hotel,13,2,7,3,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,UNK,0,Transient,265.44,0,2,0,0.0813702647910619,0,2016-07-12
8084,Resort Hotel,4,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,165.8,0,1,1,0.6282026058566264,0,2016-07-12
8085,City Hotel,134,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,89.25,0,1,0,0.14046695760577507,0,2016-07-12
8086,City Hotel,143,0,1,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,106.03,0,0,1,0.6043664292349098,0,2016-07-12
8087,City Hotel,133,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient-Party,81.25,0,1,0,0.06277999076771316,0,2016-07-12
8088,City Hotel,106,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,72.25,0,0,0,0.0977168277220882,0,2016-07-12
8089,Resort Hotel,148,1,4,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,2,No Deposit,250.0,UNK,0,Transient,186.5,0,0,1,0.5722994622146632,0,2016-07-12
8090,City Hotel,107,0,4,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,189.0,0,2,1,0.7418357409476315,0,2016-07-12
8091,City Hotel,107,0,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,139.5,0,1,0,0.3414039552907622,0,2016-07-12
8092,City Hotel,112,0,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.7,0,2,0,0.1997180791565589,0,2016-07-12
8093,City Hotel,91,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,UNK,0,Transient,118.8,0,1,0,0.3977632528673088,0,2016-07-12
8094,City Hotel,146,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient,72.25,0,0,0,0.0977168277220882,0,2016-07-12
8095,City Hotel,154,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,112.0,0,0,0,0.09931968218543315,0,2016-07-12
8096,City Hotel,84,0,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.7,0,0,0,0.1950470296346993,0,2016-07-12
8097,City Hotel,180,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.95,0,1,0,0.33613145148868123,0,2016-07-12
8098,City Hotel,132,2,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient,79.56,0,0,0,0.04489925868873825,0,2016-07-12
8099,City Hotel,37,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,135.9,0,2,0,0.3298132827942513,0,2016-07-12
8100,City Hotel,94,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,89.25,0,0,0,0.17391064290071437,0,2016-07-12
8101,City Hotel,169,2,4,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,UNK,0,Transient,72.25,0,0,0,0.05601938709451646,0,2016-07-12
8102,City Hotel,126,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,UNK,0,Transient-Party,144.5,0,2,0,0.2880374919022871,0,2016-07-12
8103,City Hotel,114,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,89.25,0,0,0,0.056085356933067376,0,2016-07-12
8104,City Hotel,106,0,4,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient-Party,84.58,0,1,0,0.08184510494983874,0,2016-07-12
8105,Resort Hotel,161,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,UNK,0,Transient,137.75,0,1,0,0.059405230556591804,0,2016-07-12
8106,City Hotel,106,0,4,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,UNK,0,Transient-Party,84.58,0,2,0,0.08184510494983874,0,2016-07-12
8107,City Hotel,108,0,4,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,94.5,0,0,1,0.7192418910458503,0,2016-07-12
8108,Resort Hotel,187,2,8,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,UNK,0,Transient,203.4,1,0,0,0.014620607969008173,0,2016-07-12
8109,Resort Hotel,17,2,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,E,3,No Deposit,250.0,UNK,0,Transient,231.0,1,0,0,0.03934461885117939,0,2016-07-12
8110,City Hotel,240,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,90.95,0,0,0,0.0487745741451884,0,2016-07-12
8111,City Hotel,174,1,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,80.75,0,0,0,0.20408506415680372,0,2016-07-12
8112,City Hotel,143,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,81.08,0,1,1,0.5737309395313217,0,2016-07-12
8113,City Hotel,142,1,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient,72.25,0,2,0,0.06012568451059663,0,2016-07-12
8114,City Hotel,126,1,4,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient-Party,178.5,0,2,0,0.2765735045676978,0,2016-07-12
8115,City Hotel,141,1,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,UNK,0,Transient,72.25,0,2,0,0.06012568451059663,0,2016-07-12
8116,City Hotel,134,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,89.25,0,0,0,0.1564589949500827,0,2016-07-12
8117,City Hotel,136,2,5,2,0.0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,131.75,0,0,0,0.3918280887682834,0,2016-07-12
8118,Resort Hotel,91,2,8,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,181.0,0,2,0,0.10257869328097652,0,2016-07-12
8119,City Hotel,169,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient-Party,94.5,0,1,0,0.24804903089236682,0,2016-07-12
8120,City Hotel,101,2,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,97.75,0,0,0,0.1113098083923267,0,2016-07-12
8121,City Hotel,261,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,79.9,0,0,0,0.07498524870687721,0,2016-07-12
8122,City Hotel,120,0,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,121.5,0,1,0,0.27401607023627234,0,2016-07-12
8123,City Hotel,95,0,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,121.5,0,2,0,0.3236233902850288,0,2016-07-12
8124,Resort Hotel,6,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,UNK,270.0,0,Transient,73.0,0,1,1,0.7649581457446073,0,2016-07-12
8125,City Hotel,0,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,208.0,0,0,0,0.32454318468908305,1,2016-07-12
8126,City Hotel,119,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,UNK,0,Transient-Party,97.75,0,1,0,0.07895403408243883,0,2016-07-12
8127,City Hotel,102,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,94.5,0,1,1,0.644612513941748,0,2016-07-12
