Index,is_canceled
109650,0
109649,0
35175,0
109647,0
35176,0
109645,0
33405,0
109679,0
109655,0
109664,0
109669,0
35376,0
109675,0
109676,0
109660,0
109656,0
109641,0
109755,0
14647,0
109591,0
35232,0
35243,0
35248,0
35254,0
35271,0
109556,0
20431,0
35322,0
14028,0
35323,0
109933,0
35329,0
109541,0
109538,0
109493,0
109536,0
109944,0
109507,0
109528,0
109932,0
109639,0
109598,0
109602,0
109637,0
109636,0
109635,0
109633,0
109632,0
35192,0
35193,0
109601,0
109621,0
35197,0
35199,0
35203,0
109612,0
109608,0
109607,0
109874,0
35207,0
109622,0
35138,0
109665,0
35066,0
109711,0
35085,0
35068,0
109722,0
35070,0
35048,0
109731,0
35100,0
35110,0
109704,0
35084,0
109690,0
109693,0
109738,0
35128,0
109705,0
66004,1
66007,1
109826,0
35228,0
35224,0
35230,0
35226,0
35231,0
35220,0
35218,0
35060,0
14063,0
35274,0
35237,0
35328,0
14511,0
35357,0
35358,0
109974,0
109973,0
35371,0
35360,0
35234,0
35319,0
35238,0
35239,0
110065,0
110016,0
14163,0
35268,0
35283,0
35308,0
35310,0
35259,0
35211,0
35135,0
35103,0
66082,1
35180,0
35136,0
14907,0
35139,0
35127,0
35144,0
14922,0
35115,0
35146,0
15129,0
35111,0
35151,0
35183,0
35210,0
35200,0
13930,0
35201,0
35205,0
35208,0
35206,0
35184,0
35186,0
35188,0
35191,0
109961,0
109663,0
109729,0
109730,0
109732,0
109567,0
109566,0
109658,0
109841,0
109733,0
109735,0
109659,0
109737,0
109715,0
109740,0
109680,0
109815,0
109671,0
109666,0
109726,0
109721,0
109716,0
109877,0
109617,0
109681,0
109897,0
109893,0
35435,0
109643,0
35437,0
35439,0
109885,0
109884,0
109883,0
109642,0
109753,0
109868,0
109777,0
109800,0
109764,0
109794,0
109708,0
109697,0
109701,0
109786,0
109549,0
109692,0
109828,0
109699,0
109781,0
109696,0
109683,0
109698,0
109811,0
109779,0
109700,0
109687,0
109790,0
109803,0
109684,0
109554,0
109713,0
109553,0
109812,0
109157,0
109712,0
109710,0
109801,0
109758,0
109759,0
109848,0
109853,0
109866,0
35196,0
109858,0
109707,0
109856,0
109824,0
109809,0
109825,0
35384,0
109852,0
35198,0
109689,0
109688,0
15137,0
109830,0
35148,0
35147,0
109835,0
109674,0
109833,0
109832,0
109646,0
22483,0
109648,0
109827,0
109829,0
109840,0
109851,0
35204,0
109767,0
109766,0
109765,0
35326,0
35325,0
109929,0
35321,0
109928,0
35318,0
109762,0
109761,0
109813,0
35304,0
109754,0
109814,0
110028,0
35295,0
35273,0
109818,0
109816,0
109768,0
109746,0
109748,0
109749,0
35294,0
35270,0
109769,0
35337,0
16527,0
35378,0
109806,0
109805,0
109796,0
109793,0
109792,0
109791,0
109789,0
109945,0
109942,0
109788,0
109787,0
109785,0
109784,0
109772,0
109773,0
35402,0
109774,0
109775,0
109771,0
109780,0
35459,0
109980,0
109778,0
35269,0
109894,0
109890,0
109724,0
35217,0
35216,0
35215,0
109823,0
109876,0
109720,0
35212,0
109819,0
109900,0
109736,0
35255,0
35256,0
109915,0
66145,1
35257,0
109917,0
35260,0
35261,0
35262,0
35263,0
109739,0
35258,0
35225,0
35247,0
35227,0
35229,0
109821,0
109728,0
109820,0
35233,0
35242,0
35244,0
35245,0
35246,0
35346,0
66163,1
35362,0
35380,0
35377,0
35375,0
35374,0
35367,0
66159,1
35419,0
35423,0
35425,0
35427,0
35431,0
35438,0
35445,0
35195,0
35249,0
35252,0
35408,0
35299,0
35280,0
35279,0
35278,0
35275,0
35267,0
35265,0
35264,0
35306,0
109810,0
110049,0
110048,0
110020,0
110007,0
110006,0
110005,0
109983,0
109977,0
109953,0
109943,0
110022,0
110070,0
110080,0
109937,0
109927,0
109918,0
109837,0
109836,0
109834,0
109831,0
109709,0
109717,0
109718,0
109822,0
109723,0
109725,0
109742,0
109817,0
109750,0
109751,0
109756,0
109760,0
109763,0
109770,0
109776,0
109795,0
109797,0
109798,0
109802,0
109804,0
109807,0
109839,0
13852,0
109842,0
109844,0
109898,0
109896,0
109892,0
109889,0
109888,0
109886,0
109879,0
109875,0
109873,0
109872,0
109871,0
109869,0
109867,0
109865,0
109862,0
109861,0
109860,0
109859,0
109854,0
109850,0
109849,0
109847,0
109846,0
109845,0
109843,0
35957,0
110050,0
11036,1
35470,0
109882,0
110051,0
35442,0
35441,0
35436,0
35284,0
35434,0
110039,0
110038,0
35289,0
109881,0
35446,0
109855,0
109857,0
110068,0
35272,0
35471,0
35461,0
35454,0
35453,0
35266,0
109878,0
109880,0
35290,0
109895,0
110037,0
109949,0
35345,0
109993,0
109992,0
35348,0
109991,0
109951,0
109952,0
35464,0
109985,0
109960,0
109981,0
35361,0
109963,0
35364,0
35457,0
35368,0
35458,0
109966,0
109970,0
35372,0
109946,0
109997,0
109939,0
35469,0
99345,0
35428,0
35467,0
35466,0
109910,0
109911,0
109913,0
110017,0
35313,0
109919,0
109922,0
109925,0
109926,0
35407,0
109930,0
109934,0
109935,0
35327,0
110003,0
109940,0
109870,0
87855,0
110585,0
110583,0
109783,0
109782,0
110533,0
110535,0
91555,0
110554,0
35241,0
109799,0
11057,1
35463,0
11054,1
109967,0
35389,0
33389,0
109864,0
109863,0
35379,0
110216,0
109964,0
109950,0
35472,0
35390,0
109959,0
109838,0
109958,0
109965,0
14270,0
109962,0
35398,0
35468,0
109899,0
109901,0
109902,0
109905,0
109907,0
109908,0
109912,0
109916,0
35392,0
35411,0
35410,0
35409,0
35401,0
105730,0
35399,0
35447,0
35397,0
109938,0
109887,0
109968,0
35332,0
26515,0
110072,0
35561,0
110066,0
110063,0
110059,0
110058,0
110056,0
110053,0
110052,0
109969,0
35276,0
110045,0
35521,0
110075,0
110076,0
13881,0
35531,0
35530,0
14625,0
66317,1
35285,0
110100,0
110097,0
110085,0
14124,0
110084,0
110083,0
110082,0
18113,0
35286,0
110036,0
35497,0
110009,0
35291,0
35331,0
110002,0
110001,0
109999,0
35336,0
109998,0
109996,0
109995,0
35342,0
35344,0
109971,0
109975,0
109976,0
109978,0
109979,0
110010,0
109982,0
109986,0
109987,0
35353,0
35352,0
109988,0
109990,0
35320,0
110008,0
110011,0
110033,0
110030,0
110029,0
35298,0
35300,0
110026,0
35302,0
110025,0
110024,0
110023,0
35307,0
35305,0
35314,0
110012,0
66352,1
110018,0
66351,1
35309,0
35315,0
66365,1
35456,0
35475,0
14176,0
110057,0
35484,0
35486,0
35487,0
35488,0
35489,0
110060,0
110061,0
110074,0
104926,0
110079,0
35500,0
35501,0
110086,0
35513,0
35515,0
35516,0
110285,0
110088,0
110089,0
110098,0
110106,0
13832,0
110043,0
108039,0
110055,0
104031,0
28108,0
109904,0
110042,0
110041,0
110040,0
110034,0
110032,0
110031,0
110027,0
110021,0
110019,0
110015,0
110004,0
109984,0
109972,0
109947,0
109941,0
85813,0
109931,0
109924,0
109923,0
109921,0
109920,0
109914,0
109909,0
109906,0
110054,0
109903,0
34340,0
108083,0
110219,0
105909,1
15283,0
35296,0
35301,0
35303,0
35330,0
35333,0
35334,0
35335,0
35338,0
35339,0
35340,0
35341,0
35343,0
35347,0
35349,0
35350,0
35351,0
35359,0
35421,0
35424,0
35449,0
35474,0
110207,0
14679,0
14301,0
85465,1
14452,0
110046,0
16938,0
35478,0
35570,0
35479,0
35569,0
35560,0
35594,0
35524,0
35523,0
35522,0
26509,0
35499,0
35498,0
35494,0
35493,0
35492,0
35491,0
35481,0
35480,0
35528,0
35496,0
110202,0
110047,0
110062,0
110067,0
110073,0
110081,0
110229,0
110228,0
110242,0
110094,0
110096,0
110101,0
110102,0
110103,0
110210,0
110209,0
110201,0
110095,0
110035,0
110014,0
110013,0
11102,1
82415,0
86272,0
32444,0
110161,0
110390,0
108614,0
109948,0
109954,0
109955,0
109956,0
109957,0
109989,0
109994,0
110000,0
110200,0
110197,0
110196,0
110195,0
110144,0
110145,0
110146,0
110147,0
110148,0
110149,0
110150,0
110165,0
110152,0
110164,0
110163,0
110155,0
110156,0
110157,0
110158,0
110159,0
110160,0
110166,0
110142,0
110168,0
110191,0
110190,0
110188,0
110185,0
110183,0
110182,0
110181,0
110180,0
110179,0
110176,0
110175,0
110174,0
110172,0
110171,0
110170,0
110138,0
110169,0
110167,0
110162,0
35429,0
35394,0
100844,0
35391,0
35386,0
35416,0
35385,0
35383,0
35422,0
35373,0
35277,0
35395,0
35444,0
35369,0
35365,0
35451,0
110221,0
110189,0
110347,0
110217,0
110192,0
110193,0
110215,0
110194,0
110213,0
35575,0
110205,0
35506,0
35503,0
35502,0
13916,0
35483,0
23047,0
35495,0
35741,0
110173,0
35866,0
110222,0
110250,0
110255,0
110268,0
35647,0
35465,0
110271,0
110273,0
110301,0
35568,0
110297,0
110286,0
11109,1
35567,0
11108,1
35566,0
110248,0
110246,0
110243,0
35477,0
110224,0
14302,0
35476,0
110234,0
110235,0
110236,0
110237,0
110239,0
35557,0
35517,0
110281,0
110245,0
35646,0
110109,0
35354,0
110115,0
110090,0
35448,0
110113,0
110112,0
110111,0
110318,0
110110,0
33738,0
110044,0
35412,0
110107,0
110064,0
35406,0
110105,0
110104,0
110069,0
35404,0
35403,0
110071,0
35400,0
35396,0
110092,0
35381,0
110117,0
110119,0
35355,0
110121,0
110140,0
110139,0
110137,0
110136,0
110133,0
110132,0
110131,0
110130,0
110129,0
110120,0
110128,0
110126,0
35393,0
110125,0
110124,0
110122,0
110123,0
110327,0
110287,0
110325,0
110326,0
29296,0
110288,0
13967,0
11125,0
19713,0
11122,1
110153,0
66574,1
66575,1
110333,0
66580,1
90216,0
30737,0
110330,0
110329,0
110328,0
11115,0
110331,0
110320,0
66507,1
35413,0
35414,0
35415,0
35417,0
35418,0
35426,0
110317,0
110315,0
35443,0
35460,0
35450,0
35452,0
110313,0
35504,0
110312,0
35490,0
35405,0
35485,0
35482,0
110324,0
110323,0
110322,0
66573,1
110319,0
103066,0
110334,0
110091,0
110230,0
14924,0
110087,0
110233,0
110304,0
110240,0
110241,0
110244,0
110249,0
110337,0
110259,0
110247,0
110260,0
110093,0
110099,0
110151,0
110143,0
110135,0
110134,0
110177,0
110178,0
110127,0
110186,0
110187,0
110118,0
110341,0
110223,0
110199,0
110203,0
110206,0
110344,0
110340,0
110211,0
110345,0
110214,0
110108,0
110218,0
110346,0
110114,0
110299,0
110594,0
110295,0
32377,0
110293,0
110292,0
110290,0
110427,0
110289,0
110154,0
110276,0
110336,0
110303,0
110274,0
110265,0
35596,0
18505,0
110352,0
35584,0
110296,0
110576,0
110565,0
110500,0
110498,0
110421,0
110407,0
110357,0
110353,0
110342,0
110306,0
110335,0
35580,0
35581,0
110309,0
23172,0
35676,0
35664,0
35665,0
35666,0
35663,0
35667,0
35662,0
35661,0
110272,0
110275,0
35649,0
35650,0
35651,0
35652,0
35654,0
35655,0
35656,0
35657,0
35658,0
35659,0
35660,0
35669,0
35670,0
110282,0
35686,0
35685,0
35684,0
35683,0
35682,0
35681,0
35680,0
110270,0
35671,0
35672,0
35674,0
35675,0
35677,0
35687,0
35678,0
35679,0
35648,0
35520,0
35617,0
35623,0
35624,0
35625,0
35626,0
35627,0
35628,0
35629,0
110266,0
35455,0
35432,0
35430,0
35420,0
35630,0
35632,0
35631,0
110231,0
110232,0
110238,0
110251,0
110253,0
110254,0
110256,0
35645,0
110262,0
110263,0
110264,0
35643,0
110220,0
35644,0
35640,0
35633,0
35634,0
35638,0
35512,0
35639,0
110212,0
14970,0
110116,0
110141,0
35510,0
110184,0
35642,0
35653,0
35583,0
35615,0
35612,0
35611,0
35613,0
35616,0
35605,0
35607,0
35700,0
35604,0
35699,0
35729,0
35698,0
35603,0
35602,0
35714,0
35715,0
35601,0
35707,0
35706,0
35598,0
35704,0
35703,0
35702,0
35597,0
35701,0
35595,0
35593,0
35608,0
35697,0
35693,0
66725,1
35692,0
35691,0
35690,0
35606,0
11156,1
11151,1
35737,0
35695,0
35694,0
35696,0
35972,0
110310,0
110294,0
110332,0
110321,0
110316,0
110385,0
110386,0
110314,0
110388,0
110389,0
110311,0
110300,0
110394,0
110279,0
110198,0
110482,0
110365,0
110208,0
110588,0
23363,0
110225,0
110463,0
110343,0
110366,0
110508,0
110367,0
110368,0
110369,0
110370,0
110371,0
110372,0
110373,0
110374,0
110359,0
110377,0
110544,0
110464,0
110511,0
110349,0
110348,0
110305,0
110226,0
110204,0
110483,0
110278,0
110416,0
110528,0
110411,0
110227,0
110298,0
110538,0
35576,0
110269,0
110284,0
110283,0
110267,0
110404,0
110403,0
110484,0
110252,0
110257,0
110520,0
35558,0
110613,0
110592,0
110425,0
110402,0
110261,0
110358,0
110360,0
110491,0
110307,0
110354,0
110351,0
110489,0
110302,0
110440,0
110308,0
110486,0
110478,0
110480,0
110481,0
110485,0
110355,0
110361,0
110475,0
110399,0
110589,0
110258,0
110405,0
110454,0
110408,0
110410,0
110412,0
110397,0
110420,0
14611,0
110428,0
110429,0
110448,0
110432,0
110433,0
110277,0
110438,0
110291,0
110362,0
110396,0
35734,0
110474,0
110473,0
110472,0
110470,0
110468,0
110465,0
110765,0
110459,0
35752,0
11160,1
110462,0
35740,0
110461,0
110384,0
110387,0
110391,0
110392,0
110515,0
35519,0
110504,0
110505,0
110567,0
36027,0
110537,0
110507,0
110536,0
110566,0
110525,0
110532,0
110516,0
110514,0
110558,0
110527,0
35571,0
110518,0
110509,0
35514,0
35518,0
110519,0
110494,0
110495,0
110496,0
110543,0
110497,0
35511,0
110547,0
110499,0
110503,0
35509,0
35508,0
35507,0
110501,0
35589,0
110510,0
110502,0
110522,0
35532,0
35552,0
35550,0
35551,0
35549,0
35553,0
110493,0
35548,0
110280,1
35547,0
35554,0
35546,0
35545,0
35544,0
35543,0
35542,0
35555,0
110424,0
110561,0
110615,0
110612,0
110548,0
110852,0
110549,0
110550,0
110447,0
110534,0
110551,0
110530,0
110553,0
110590,0
110419,0
110415,0
110413,0
110555,0
35565,0
35564,0
110600,0
35563,0
35562,0
110560,0
110523,0
35556,0
110417,0
33390,0
110460,0
35536,0
35535,0
35534,0
35533,0
35529,0
110580,0
35817,0
110356,0
110350,0
35526,0
110339,0
35525,0
110338,0
110479,0
35505,0
110578,0
110575,0
110569,0
110571,0
110492,0
35537,0
35579,0
35541,0
110563,0
35540,0
110379,0
110599,0
110512,0
110467,0
35539,0
35538,0
110466,0
110582,0
110556,0
110581,0
110608,0
110562,0
110587,0
110607,0
110610,0
110740,0
110738,0
110720,0
35733,0
13925,0
35724,0
13960,0
110654,0
110858,0
35716,0
110634,0
110380,0
110378,0
35842,0
110363,0
110364,0
110375,0
110376,0
110767,0
110546,0
110382,0
110749,0
110753,0
110383,0
110393,0
110422,0
110418,0
110414,0
110409,0
35559,0
110406,0
110401,0
35585,0
22043,0
35586,0
110398,0
110395,0
23589,0
111171,0
15242,0
34579,0
16390,0
110457,0
110455,0
110441,0
110442,0
14417,0
110487,0
110443,0
110490,0
110446,0
110449,0
110381,0
110439,0
14375,0
110453,0
110521,0
110506,0
110539,0
35572,0
110423,0
35574,0
110524,0
110458,0
35582,0
35689,0
110526,0
35614,0
110792,0
35820,0
35622,0
35356,0
35838,0
110773,0
35588,0
35587,0
110776,0
35590,0
21491,0
35892,0
66975,1
66973,1
66971,1
20432,0
35901,0
35902,0
66979,1
35591,0
110775,0
30250,0
111042,0
35865,0
24126,0
35873,0
35592,0
110542,0
110450,0
110622,0
110631,0
110633,0
110436,0
110435,0
110639,0
110641,0
110642,0
110434,0
110643,0
110644,0
110646,0
32149,0
35718,0
110621,0
110653,0
110430,0
110426,0
110655,0
110657,0
110661,0
110662,0
110663,0
110671,0
110673,0
35722,0
110686,0
110687,0
110688,0
35728,0
110431,0
110620,0
110616,0
110614,0
110541,0
110540,0
110531,0
110529,0
35688,0
110559,0
110517,0
110513,0
87595,1
110564,0
110488,0
110573,0
110577,0
110476,0
110471,0
14151,0
110469,0
110445,0
110451,0
110606,0
35710,0
35709,0
35708,0
35730,0
110601,0
110880,0
110783,0
35705,0
110596,0
110591,0
110456,0
110452,0
110400,0
110786,0
110822,0
110731,0
110733,0
110734,0
35748,0
11179,0
110719,0
35782,0
34609,0
35736,0
93818,0
35641,0
110818,0
110779,0
110557,0
110743,0
110778,0
110552,0
67098,1
110570,0
110714,0
110659,0
110716,0
110724,0
110726,0
110727,0
110729,0
110652,0
110711,0
110651,0
110730,0
110649,0
110744,0
110648,0
110735,0
110736,0
110745,0
110640,0
110650,0
110668,0
110669,0
110670,0
110760,0
110761,0
110692,0
110691,0
110762,0
110690,0
110699,0
110700,0
110683,0
110682,0
110681,0
110680,0
110678,0
110677,0
110676,0
110701,0
110674,0
110704,0
110706,0
110638,0
110636,0
110746,0
110747,0
110477,0
110579,0
110574,0
110572,0
110695,0
110568,0
110757,0
110545,0
110758,0
67051,1
110777,0
110764,0
110593,0
110437,0
110748,0
110629,0
110628,0
110627,0
110750,0
110751,0
110755,0
110609,0
110770,0
110605,0
110604,0
110603,0
110602,0
110756,0
110598,0
110597,0
110595,0
110769,0
35816,0
35863,0
35788,0
35786,0
35609,0
35783,0
35776,0
35774,0
35773,0
29206,0
28396,0
110803,0
35791,0
35759,0
110795,0
110794,0
110790,0
110788,0
35599,0
110813,0
110815,0
110820,0
35732,0
110821,0
110823,0
110805,0
110824,0
35792,0
35794,0
35864,0
110800,0
110801,0
35839,0
35824,0
35821,0
35898,0
35899,0
35900,0
35815,0
35793,0
35919,0
35250,0
35668,0
35673,0
110799,0
35621,0
35620,0
110798,0
35619,0
35618,0
35712,0
110796,0
35924,0
110826,0
35789,0
35577,0
110834,0
110836,0
110832,0
110854,0
110849,0
110859,0
110847,0
110840,0
110845,0
110848,0
110844,0
110860,0
110830,0
35713,0
110855,0
110828,0
110841,0
110833,0
110842,0
110846,0
110861,0
35578,0
110843,0
35800,0
110645,0
110771,0
35801,0
35802,0
111010,0
110647,0
110879,0
110881,0
110768,0
110883,0
110888,0
35719,0
35799,0
35717,0
110930,0
110936,0
35823,0
35826,0
35832,0
35833,0
35834,0
31890,0
35836,0
110802,0
110632,0
35822,0
35844,0
35845,0
35851,0
35858,0
35859,0
35841,0
110635,0
110637,0
110853,0
110877,0
35803,0
35804,0
35805,0
35806,0
35807,0
35808,0
35809,0
35810,0
35811,0
35812,0
35813,0
35819,0
35798,0
110810,0
35725,0
110723,0
110809,0
110808,0
110807,0
110619,0
35738,0
35739,0
110806,0
110732,0
35742,0
110811,0
35743,0
110737,0
35723,0
35746,0
110739,0
35749,0
35750,0
35751,0
35753,0
35721,0
35744,0
35756,0
110718,0
110812,0
110827,0
110693,0
110694,0
110624,0
110625,0
110623,0
35731,0
110689,0
110696,0
110697,0
110717,0
110698,0
110702,0
110703,0
35735,0
110705,0
110831,0
110707,0
110709,0
110710,0
110814,0
110713,0
110817,0
35711,0
35757,0
35760,0
110656,0
35795,0
35796,0
35797,0
35790,0
110672,0
110658,0
110618,0
35761,0
35762,0
35763,0
35764,0
35765,0
35767,0
110804,0
110626,0
110666,0
35768,0
35769,0
110665,0
110617,0
35770,0
35771,0
35772,0
110664,0
35775,0
35778,0
35779,0
35780,0
35781,0
110660,0
35860,0
110728,0
35862,0
35610,0
110754,0
110797,0
35965,0
35959,0
35958,0
35937,0
35938,0
35939,0
35940,0
35941,0
35942,0
35946,0
35948,0
35950,0
35953,0
35954,0
35944,0
36067,0
36085,0
35936,0
111103,0
28304,0
110793,0
110789,0
35600,0
35934,0
110630,0
35894,0
110752,0
110759,0
110774,0
35985,0
35766,0
36020,0
35887,0
35758,0
35755,0
35837,0
35754,0
35884,0
35840,0
35747,0
35745,0
35978,0
35979,0
36006,0
35828,0
36003,0
35987,0
35984,0
35989,0
35990,0
35991,0
35992,0
35983,0
35982,0
110742,0
35825,0
35880,0
35827,0
35994,0
35995,0
35981,0
111121,0
35784,0
110741,0
35986,0
35829,0
110712,0
35843,0
110675,0
110837,0
110838,0
110839,0
110667,0
35850,0
110785,0
110787,0
15043,0
110862,0
35857,0
111074,0
110835,0
110725,0
110679,0
35726,0
110722,0
110721,0
110715,0
111053,0
110708,0
110819,0
110685,0
110684,0
110868,0
35977,0
35976,0
110893,0
110894,0
110998,0
110895,0
110899,0
35943,0
110914,0
110916,0
110924,0
35947,0
111184,0
35949,0
110948,0
110947,0
110915,0
67248,1
111051,0
110873,0
110874,0
35974,0
35925,0
35968,0
110875,0
110876,0
35973,0
110889,0
111052,0
35975,0
110882,0
110611,0
110887,0
110763,0
67265,1
110878,0
110884,0
110964,0
110963,0
23425,0
110944,0
21645,0
110961,0
110945,0
110949,0
110946,0
110953,0
110951,0
110864,0
111085,0
111032,0
111003,0
111086,0
111004,0
111005,0
110863,0
111000,0
111240,0
111026,0
111014,0
110992,0
110968,0
110972,0
110975,0
110977,0
110980,0
111018,0
110982,0
110986,0
110987,0
110943,0
110991,0
111081,0
110967,0
110989,0
110938,0
111115,0
110892,0
67290,1
67292,1
110897,0
109327,0
111146,0
111034,0
110891,0
110890,0
110867,0
35029,0
111030,0
94229,0
110898,0
110885,0
110886,0
111040,0
67280,1
110902,0
110926,0
110869,0
110932,0
110933,0
110935,0
111055,0
110937,0
110942,0
110903,0
67270,1
110906,0
110908,0
32082,0
111092,0
110912,0
110918,0
110922,0
110856,0
36245,0
36244,0
110780,0
35996,0
36004,0
36011,0
35971,0
36025,0
36032,0
110791,0
36053,0
36054,0
36026,0
110772,0
35951,0
35814,0
35818,0
35830,0
35853,0
35854,0
35855,0
36254,0
35856,0
35895,0
35897,0
35927,0
35930,0
36287,0
35945,0
35889,0
111047,0
35969,0
36058,0
110850,0
110829,0
110825,0
35785,0
110784,0
110782,0
110781,0
110766,0
110816,0
36122,0
36121,0
36073,0
111031,0
35835,0
35846,0
35848,0
35849,0
111044,0
33124,0
110857,0
35861,0
35867,0
31264,0
35868,0
15058,0
35871,0
111057,0
111058,0
111059,0
111060,0
35881,0
35882,0
36412,0
35885,0
111006,0
111007,0
111008,0
111009,0
111012,0
111020,0
67354,1
111256,0
31949,0
111091,0
35888,0
35890,0
36079,0
111041,0
36087,0
111122,0
111120,0
111119,0
111043,0
111117,0
111116,0
36090,0
111112,0
36009,0
36010,0
36068,0
36012,0
111109,0
111071,0
36022,0
111098,0
11310,1
111089,0
111090,0
111126,0
36076,0
111035,0
88778,0
111073,0
35918,0
35920,0
35922,0
36300,0
23635,0
111062,0
111063,0
35931,0
67342,1
35961,0
111151,0
111066,0
111067,0
111147,0
111033,0
111144,0
111068,0
24062,0
111070,0
78712,0
36078,0
111002,0
110983,0
110939,0
110981,0
105738,0
110979,0
110978,0
88291,0
110923,0
110940,0
110973,0
110941,0
110971,0
111049,0
111048,0
110921,0
110965,0
110913,0
110896,0
110958,0
14162,0
110909,0
110900,0
110901,0
110957,0
110956,0
110955,0
110954,0
110904,0
110952,0
110984,0
110985,0
76721,0
110871,0
110994,0
110872,0
99500,0
110993,0
35727,0
110865,0
110866,0
110995,0
110996,0
35787,0
110997,0
36071,0
110999,0
110927,0
110931,0
110851,0
110925,0
111476,0
110907,0
111113,0
111138,0
110911,0
111036,0
111037,0
111130,0
111132,0
110928,0
77137,0
35970,0
36016,0
110920,0
111123,0
110919,0
111137,0
110917,0
111118,0
111106,0
36036,0
36113,0
36110,0
36107,0
36101,0
36081,0
110870,0
20437,0
111083,0
111080,0
111079,0
111078,0
111075,0
110905,0
36023,0
36034,0
36037,0
36038,0
36039,0
36040,0
36041,0
111088,0
36045,0
111235,0
110962,0
31287,0
111045,0
110960,0
110959,0
35869,0
33455,0
35872,0
35874,0
35875,0
35876,0
35877,0
110929,0
35878,0
111056,0
35879,0
36334,0
35870,0
35886,0
35852,0
110969,0
111001,0
101189,0
101190,0
111011,0
67375,1
111019,0
111021,0
110990,0
111332,0
96379,0
110988,0
111054,0
33772,0
111176,0
35956,0
35955,0
35923,0
111156,0
35929,0
35952,0
111064,0
11341,1
35891,0
35893,0
35896,0
67400,1
35916,0
35914,0
35912,0
110934,0
35962,0
11368,1
111061,0
11345,1
36007,0
111046,0
111076,0
36376,0
36347,0
36215,0
36214,0
36199,0
36132,0
36126,0
36123,0
36118,0
36117,0
36116,0
36114,0
36089,0
36066,0
36127,0
36059,0
67465,1
67462,1
36015,0
36014,0
35905,0
35904,0
35903,0
35883,0
110950,0
110966,0
110970,0
84754,0
35906,0
110974,0
14572,0
111013,0
111015,0
111016,0
111017,0
111022,0
111023,0
111024,0
110976,0
111307,0
35907,0
111309,0
36002,0
36001,0
36000,0
35998,0
35980,0
35963,0
35960,0
35933,0
35932,0
35928,0
35926,0
35921,0
111344,0
111339,0
111324,0
35911,0
35910,0
35909,0
35908,0
111025,0
88217,0
111029,0
91498,0
111131,0
111133,0
111134,0
111141,0
111142,0
111150,0
111154,0
111155,0
111157,0
111158,0
111160,0
111165,0
111129,0
111168,0
111170,0
111177,0
111178,0
111179,0
111180,0
111183,0
111186,0
111193,0
111242,0
111200,0
111207,0
111230,0
111169,0
111128,0
111161,0
111273,0
111108,0
111267,0
111102,0
111277,0
111262,0
111261,0
111039,0
111125,0
111110,0
111259,0
111038,0
94385,1
111225,0
111226,0
111227,0
36496,0
36283,0
36233,0
111224,0
111223,0
111164,0
111163,0
111162,0
111065,0
111159,0
111153,0
111152,0
111149,0
111148,0
111143,0
111069,0
111140,0
111139,0
111135,0
111127,0
111124,0
111114,0
111082,0
111072,0
111084,0
111087,0
111093,0
111094,0
111172,0
111097,0
111100,0
111101,0
111104,0
111105,0
111107,0
111111,0
111099,0
111173,0
111174,0
111175,0
111209,0
111210,0
111211,0
111212,0
111213,0
111214,0
111208,0
111050,0
111216,0
111558,0
111218,0
111219,0
111215,0
111222,0
111182,0
111185,0
111187,0
111188,0
111191,0
111194,0
111195,0
111197,0
111198,0
111199,0
111201,0
111196,0
111366,0
111241,0
35964,0
35966,0
35967,0
35997,0
111238,0
35999,0
111236,0
111234,0
36008,0
36013,0
111232,0
111231,0
36017,0
36018,0
36019,0
36021,0
36028,0
36029,0
36047,0
36048,0
36049,0
36056,0
36057,0
111244,0
11384,1
111247,0
111027,0
111278,0
16008,0
111275,0
111272,0
111270,0
111294,0
111268,0
111297,0
111266,0
26149,1
111264,0
111263,0
111260,0
36062,0
11381,1
111255,0
111253,0
111252,0
111313,0
111318,0
111250,0
111249,0
111341,0
111248,0
35913,0
35915,0
35917,0
111257,0
111229,0
111237,0
36075,0
36142,0
36143,0
36148,0
36149,0
36157,0
36082,0
36083,0
11391,1
111228,0
67669,1
36140,0
36204,0
36103,0
36115,0
36186,0
35988,0
35993,0
36100,0
36231,0
36094,0
36044,0
36046,0
36093,0
27691,0
14557,0
36055,0
108829,1
35935,0
36061,0
36080,0
36125,0
36134,0
36074,0
36005,0
67762,1
31427,0
111077,0
111288,0
111381,0
111379,0
111377,0
111290,0
111372,0
111293,0
111368,0
111387,0
111345,0
111274,0
111276,0
111279,0
111286,0
111280,0
111282,0
111283,0
111320,0
111321,0
111322,0
111325,0
111326,0
111327,0
111328,0
111319,0
111333,0
111335,0
111349,0
111338,0
111340,0
111317,0
111316,0
111315,0
111295,0
111296,0
111298,0
111299,0
111300,0
111301,0
111303,0
111304,0
111305,0
111306,0
111308,0
111310,0
111311,0
111312,0
111314,0
111342,0
111220,0
111202,0
111570,0
111204,0
111217,0
111456,0
111192,0
111221,0
111449,0
111542,0
111569,0
111189,0
111540,0
111565,0
111538,0
111095,0
111535,0
111567,0
111096,0
111136,0
111501,0
111145,0
111166,0
111167,0
111181,0
111534,0
111614,0
111586,0
111254,0
111251,0
111239,0
111233,0
111419,0
111564,0
111334,0
111336,0
111271,0
111190,0
111302,0
111203,0
111205,0
111206,0
111243,0
111245,0
111258,0
112045,0
24698,0
111265,0
111269,0
99346,0
111450,0
111448,0
